time,Среднняя t,Минимальная t,Максимальная t,Суточная сумма осадков,Глубина снега,Скорость ветра,Среднее давление hPa,Относительная влажность в %
2019-05-24,13.6,8.9,17.5,0.0,0.0,4.7,1012.7,64.125
2019-05-25,15.6,11.8,18.9,0.3,0.0,4.6,1010.2,56.625
2019-05-26,18.1,14.3,23.6,0.0,0.0,2.4,1004.7,62.375
2019-05-27,16.7,12.5,21.2,0.0,0.0,4.7,1008.5,52.5
2019-05-28,22.0,15.9,28.4,0.0,0.0,2.9,1014.1,48.25
2019-05-29,23.0,18.4,29.4,0.0,0.0,3.8,1016.0,46.0
2019-05-30,21.8,18.7,28.5,1.3,0.0,3.3,1017.6,58.375
2019-05-31,18.4,15.2,23.8,0.7,0.0,3.0,1017.9,77.125
2019-06-01,17.9,13.6,22.5,0.0,0.0,4.3,1017.1,60.75
2019-06-02,18.9,9.7,26.0,0.0,0.0,2.4,1016.1,60.0
2019-06-03,17.3,14.0,21.5,0.0,0.0,6.0,1017.4,54.375
2019-06-04,17.1,8.3,24.3,0.0,0.0,2.1,1024.5,48.375
2019-06-05,19.9,10.5,26.7,0.0,0.0,2.0,1024.1,45.875
2019-06-06,22.3,12.6,29.3,0.0,0.0,1.9,1023.3,50.5
2019-06-07,24.0,14.2,30.9,0.0,0.0,1.7,1023.1,47.625
2019-06-08,24.8,16.8,30.9,0.0,0.0,1.7,1023.2,50.5
2019-06-09,25.2,17.1,31.2,0.0,0.0,1.7,1022.5,54.375
2019-06-10,23.1,18.1,27.1,0.0,0.0,3.5,1021.7,58.875
2019-06-11,22.6,15.2,28.0,0.0,0.0,3.0,1021.7,53.25
2019-06-12,20.0,14.7,24.4,0.0,0.0,3.3,1019.6,56.625
2019-06-13,15.1,9.3,20.2,0.0,0.0,4.9,1026.4,44.375
2019-06-14,17.4,10.5,21.2,10.8,0.0,2.3,1019.0,66.25
2019-06-15,16.7,13.1,20.6,0.0,0.0,3.2,1015.1,77.875
2019-06-16,17.5,12.8,22.1,0.8,0.0,3.8,1014.6,75.625
2019-06-17,20.1,12.0,26.6,0.0,0.0,2.3,1014.4,59.625
2019-06-18,21.6,17.6,26.2,0.7,0.0,3.7,1013.1,61.0
2019-06-19,22.3,15.3,27.4,0.0,0.0,4.0,1015.9,45.375
2019-06-20,23.6,16.7,30.0,0.0,0.0,1.8,1016.8,46.875
2019-06-21,24.5,17.0,30.2,0.0,0.0,1.8,1016.8,48.875
2019-06-22,25.1,20.0,30.7,0.0,0.0,3.0,1015.4,53.375
2019-06-23,21.6,18.9,26.1,0.0,0.0,6.0,1019.7,58.625
2019-06-24,20.6,16.4,24.8,0.0,0.0,6.3,1022.4,41.75
2019-06-25,18.8,12.7,22.6,0.0,0.0,5.9,1026.8,43.375
2019-06-26,17.3,13.6,22.0,3.5,0.0,1.9,1022.4,66.75
2019-06-27,15.0,12.3,15.7,17.0,0.0,3.9,1006.5,91.625
2019-06-28,12.8,10.7,14.8,25.1,0.0,6.5,991.8,94.625
2019-06-29,10.9,9.0,12.0,4.7,0.0,8.4,999.1,84.5
2019-06-30,15.1,9.2,20.5,1.6,0.0,3.4,1006.9,71.5
2019-07-01,19.7,10.8,25.6,0.0,0.0,2.2,1005.1,70.75
2019-07-02,19.3,16.6,22.1,0.0,0.0,4.4,1002.5,64.875
2019-07-03,16.1,13.1,18.5,0.0,0.0,4.0,1004.1,73.125
2019-07-04,13.9,10.8,17.1,0.0,0.0,6.5,1007.3,61.875
2019-07-05,15.2,10.8,19.3,0.0,0.0,3.7,1007.5,60.625
2019-07-06,14.6,12.2,18.5,0.0,0.0,3.1,1000.6,68.0
2019-07-07,14.5,10.6,19.1,0.0,0.0,3.0,1001.6,69.5
2019-07-08,16.7,11.9,21.8,0.0,0.0,1.9,1002.0,68.25
2019-07-09,16.7,11.5,21.8,0.0,0.0,2.7,1000.8,64.5
2019-07-10,15.7,13.0,18.9,0.0,0.0,2.8,998.6,73.75
2019-07-11,14.4,12.7,17.1,0.0,0.0,3.4,1001.7,82.625
2019-07-12,12.6,11.0,15.4,0.0,0.0,3.0,1007.2,82.875
2019-07-13,14.3,10.9,18.3,0.0,0.0,2.2,1009.2,70.0
2019-07-14,15.4,10.6,19.9,0.0,0.0,1.3,1011.2,72.75
2019-07-15,16.1,11.6,19.8,0.0,0.0,1.3,1011.4,70.25
2019-07-16,16.2,10.9,21.0,0.0,0.0,2.2,1010.7,80.125
2019-07-17,16.8,14.7,19.9,0.0,0.0,2.0,1007.6,91.25
2019-07-18,17.6,14.6,21.5,9.9,0.0,2.2,1004.5,83.0
2019-07-19,15.6,12.0,20.6,8.9,0.0,2.5,1005.6,85.25
2019-07-20,16.2,13.3,21.7,0.0,0.0,3.8,1010.5,79.125
2019-07-21,18.4,15.2,22.8,0.0,0.0,3.9,1015.7,74.625
2019-07-22,17.9,12.8,25.6,0.0,0.0,1.9,1016.0,68.5
2019-07-23,18.0,15.5,20.7,0.0,0.0,1.7,1011.8,84.125
2019-07-24,18.1,15.8,20.8,0.0,0.0,2.1,1011.3,87.875
2019-07-25,18.1,15.3,21.4,0.0,0.0,2.4,1014.2,87.5
2019-07-26,22.4,17.3,27.7,0.0,0.0,4.0,1016.7,67.25
2019-07-27,23.4,17.6,28.5,0.0,0.0,5.3,1013.6,60.5
2019-07-28,22.1,17.9,25.0,0.0,0.0,7.1,1006.9,61.25
2019-07-29,14.1,10.7,16.4,0.0,0.0,7.1,1007.8,52.25
2019-07-30,12.5,9.7,16.1,0.0,0.0,5.6,1005.6,56.875
2019-07-31,11.2,8.9,14.4,0.0,0.0,6.8,1001.4,72.375
2019-08-01,12.9,10.2,15.0,0.0,0.0,5.2,1008.3,75.5
2019-08-02,13.2,11.8,15.5,0.0,0.0,3.8,1006.6,78.0
2019-08-03,13.6,11.0,17.1,0.0,0.0,3.5,1004.4,77.75
2019-08-04,11.2,8.9,13.0,0.0,0.0,5.1,1004.6,72.5
2019-08-05,10.5,7.3,14.0,0.0,0.0,3.7,1002.8,77.5
2019-08-06,13.0,9.5,18.6,0.0,0.0,4.9,1005.1,71.25
2019-08-07,16.4,11.1,21.0,0.0,0.0,2.4,1010.1,71.5
2019-08-08,19.5,14.1,25.5,0.0,0.0,2.3,1007.3,72.5
2019-08-09,16.4,14.3,19.0,0.0,0.0,6.1,997.5,90.25
2019-08-10,13.9,12.2,16.9,0.0,0.0,8.1,1006.3,84.375
2019-08-11,14.3,10.2,19.1,0.0,0.0,5.7,1014.8,67.75
2019-08-12,15.3,8.3,21.3,0.0,0.0,1.7,1018.3,75.125
2019-08-13,18.5,11.3,23.4,0.0,0.0,2.5,1015.5,71.5
2019-08-14,19.8,17.4,22.5,0.0,0.0,3.8,1011.8,73.5
2019-08-15,19.2,15.3,22.9,0.0,0.0,4.7,1010.6,74.5
2019-08-16,15.7,13.5,18.7,0.0,0.0,3.8,1014.9,73.375
2019-08-17,15.6,13.7,17.7,0.0,0.0,5.7,1013.7,78.375
2019-08-18,19.3,15.0,22.2,0.0,0.0,3.7,1009.1,85.75
2019-08-19,17.9,15.5,21.2,0.0,0.0,1.9,1016.3,83.25
2019-08-20,20.7,13.4,27.5,0.0,0.0,1.3,1021.7,71.375
2019-08-21,20.9,16.6,25.1,0.0,0.0,2.3,1024.3,79.375
2019-08-22,19.9,14.5,25.3,0.0,0.0,4.3,1022.2,74.625
2019-08-23,16.9,11.4,22.2,0.0,0.0,3.0,1028.4,67.125
2019-08-24,17.6,10.7,23.4,0.0,0.0,2.8,1024.8,67.0
2019-08-25,16.0,12.6,20.4,0.0,0.0,4.9,1026.6,69.875
2019-08-26,16.0,9.1,22.2,0.0,0.0,1.9,1027.8,70.125
2019-08-27,17.8,14.8,20.7,0.0,0.0,7.1,1020.5,63.25
2019-08-28,13.7,10.4,17.4,0.0,0.0,6.7,1027.0,60.5
2019-08-29,15.0,7.8,22.2,0.0,0.0,2.6,1027.3,59.375
2019-08-30,17.2,10.2,24.8,0.0,0.0,1.2,1022.3,59.875
2019-08-31,17.2,11.9,23.8,0.0,0.0,1.3,1021.2,79.125
2019-09-01,17.9,12.1,24.4,0.0,0.0,1.7,1018.8,71.5
2019-09-02,18.2,13.4,22.8,0.0,0.0,2.0,1016.4,74.25
2019-09-03,18.2,12.2,23.4,0.0,0.0,2.0,1016.8,73.0
2019-09-04,18.4,14.3,23.1,0.0,0.0,3.1,1014.7,58.25
2019-09-05,15.9,14.4,17.8,0.0,0.0,1.8,1017.2,90.75
2019-09-06,17.1,12.1,23.3,0.0,0.0,1.5,1018.2,78.5
2019-09-07,17.1,11.9,22.0,0.0,0.0,3.3,1023.6,75.0
2019-09-08,16.7,11.8,22.2,0.0,0.0,2.1,1028.4,75.375
2019-09-09,17.0,11.2,23.1,0.0,0.0,1.2,1028.9,72.375
2019-09-10,17.6,10.6,25.1,0.0,0.0,1.5,1028.4,72.75
2019-09-11,19.2,12.1,26.6,0.0,0.0,1.5,1029.2,62.125
2019-09-12,18.8,10.8,25.8,0.0,0.0,1.8,1026.8,54.375
2019-09-13,18.3,11.8,22.6,0.0,0.0,2.5,1019.2,54.375
2019-09-14,14.1,9.8,17.6,0.0,0.0,6.3,1013.2,60.25
2019-09-15,10.2,7.4,13.7,0.0,0.0,4.3,1013.8,74.5
2019-09-16,11.8,9.0,14.6,0.0,0.0,5.5,998.2,77.75
2019-09-17,10.1,8.3,11.4,0.0,0.0,4.9,997.3,79.75
2019-09-18,9.2,6.5,13.4,0.0,0.0,2.2,998.5,80.25
2019-09-19,8.2,5.4,11.4,0.0,0.0,4.3,1007.6,77.875
2019-09-20,6.2,3.6,9.7,0.0,0.0,1.1,1013.6,86.5
2019-09-21,6.0,2.8,8.8,0.0,0.0,2.8,1013.3,76.5
2019-09-22,5.5,3.7,6.3,0.0,0.0,7.2,1002.3,85.5
2019-09-23,5.1,3.4,7.6,0.0,0.0,7.4,1013.9,71.125
2019-09-24,4.4,1.3,6.9,0.0,0.0,2.7,1018.1,76.625
2019-09-25,4.7,2.4,8.2,0.0,0.0,1.2,1019.2,76.5
2019-09-26,6.8,3.4,11.7,0.0,0.0,0.9,1017.7,75.75
2019-09-27,6.5,1.4,10.5,0.0,0.0,2.1,1016.4,80.0
2019-09-28,8.4,5.3,11.8,0.0,0.0,1.7,1018.6,77.875
2019-09-29,9.1,7.3,10.7,0.0,0.0,3.8,1011.1,82.25
2019-09-30,11.7,9.3,14.0,0.0,0.0,3.4,1001.6,89.625
2019-10-01,13.1,8.2,16.0,0.0,0.0,4.6,995.3,86.25
2019-10-02,11.4,6.2,15.5,0.0,0.0,3.8,1005.5,75.25
2019-10-03,15.7,12.0,20.9,0.0,0.0,4.0,1007.3,65.375
2019-10-04,11.3,6.2,15.4,0.0,0.0,3.8,1005.6,76.75
2019-10-05,7.1,3.9,10.3,0.0,0.0,2.8,1011.7,75.375
2019-10-06,2.4,0.7,5.4,0.0,0.0,10.0,1010.4,90.25
2019-10-07,2.3,1.1,3.7,0.0,0.0,6.8,1009.0,81.875
2019-10-08,2.6,0.5,5.2,0.0,0.0,3.9,1014.0,69.75
2019-10-09,4.4,3.0,6.0,0.0,0.0,3.9,1011.5,83.375
2019-10-10,7.2,5.4,8.8,0.0,0.0,2.7,1008.7,88.25
2019-10-11,8.8,7.6,10.4,0.0,0.0,3.0,1008.8,88.625
2019-10-12,9.9,7.8,12.0,0.0,0.0,5.4,1008.9,83.5
2019-10-13,10.0,7.5,12.0,0.0,0.0,5.6,1008.7,81.625
2019-10-14,10.8,7.3,17.2,0.0,0.0,4.1,1013.9,78.375
2019-10-15,9.7,4.1,16.6,0.0,0.0,7.0,1017.8,70.875
2019-10-16,5.2,0.3,8.2,0.0,0.0,4.3,1026.3,72.125
2019-10-17,12.7,8.0,17.5,0.0,0.0,4.1,1015.3,69.5
2019-10-18,12.7,10.9,14.9,0.0,0.0,2.9,1015.9,79.5
2019-10-19,12.5,9.1,15.7,0.0,0.0,1.6,1020.4,78.625
2019-10-20,13.9,12.0,16.7,0.0,0.0,1.9,1020.5,72.0
2019-10-21,13.6,9.8,17.3,0.0,0.0,3.9,1018.3,75.625
2019-10-22,9.1,7.9,10.8,0.0,0.0,3.3,1022.1,84.25
2019-10-23,11.9,10.1,13.4,0.0,0.0,4.9,1016.4,74.375
2019-10-24,10.1,9.0,11.3,0.0,0.0,1.8,1020.8,73.125
2019-10-25,9.4,6.8,12.6,0.0,0.0,1.7,1021.9,71.125
2019-10-26,10.9,8.3,13.4,0.0,0.0,5.1,1014.3,77.25
2019-10-27,12.8,11.3,14.0,0.0,0.0,7.0,1003.3,77.5
2019-10-28,6.9,2.6,12.6,0.0,0.0,7.3,1005.6,60.5
2019-10-29,3.4,1.6,5.6,0.0,0.0,3.4,1011.8,73.875
2019-10-30,-0.3,-2.1,3.1,0.0,0.0,8.5,1012.4,84.875
2019-10-31,-2.9,-3.7,-2.2,0.0,0.0,7.0,1022.7,73.25
2019-11-01,0.1,-2.7,0.6,0.0,0.0,5.2,1016.9,76.625
2019-11-02,1.9,-0.1,3.9,0.5,10.0,3.7,1017.8,84.0
2019-11-03,2.8,1.7,5.3,3.0,0.0,6.9,1011.2,85.75
2019-11-04,7.1,3.3,9.3,0.5,0.0,6.3,1006.2,90.5
2019-11-05,10.5,8.7,12.9,5.1,0.0,7.0,997.7,89.625
2019-11-06,10.1,9.4,11.1,7.1,0.0,4.3,998.3,85.25
2019-11-07,4.1,3.0,10.6,0.0,0.0,4.1,1007.3,89.875
2019-11-08,3.1,1.9,4.2,0.0,0.0,2.2,1021.1,94.5
2019-11-09,2.7,1.8,5.0,0.0,0.0,5.9,1028.0,96.125
2019-11-10,7.4,2.7,9.6,0.3,0.0,6.3,1022.1,93.125
2019-11-11,7.2,6.5,8.9,0.0,0.0,6.7,1015.9,89.625
2019-11-12,4.7,2.3,8.1,3.0,0.0,5.7,1020.1,85.75
2019-11-13,3.6,2.1,5.3,0.0,0.0,4.0,1030.2,77.75
2019-11-14,3.7,1.2,7.5,0.0,0.0,5.7,1029.0,81.375
2019-11-15,2.7,0.7,6.2,0.0,0.0,5.6,1030.8,81.875
2019-11-16,2.9,0.9,4.7,0.0,0.0,4.6,1028.7,88.25
2019-11-17,5.3,3.7,6.7,0.0,0.0,2.2,1030.0,90.75
2019-11-18,3.3,2.1,4.3,0.0,0.0,1.2,1029.9,94.5
2019-11-19,3.2,1.8,5.1,0.0,0.0,3.4,1032.9,93.0
2019-11-20,0.9,-3.2,4.9,0.0,0.0,5.8,1041.4,80.875
2019-11-21,-6.9,-8.5,-5.3,0.0,0.0,5.2,1049.2,72.125
2019-11-22,-6.3,-10.7,-3.0,0.0,0.0,3.0,1047.9,68.0
2019-11-23,-6.9,-11.2,-3.8,0.0,0.0,2.3,1043.6,72.25
2019-11-24,-5.6,-8.1,-3.0,0.0,0.0,2.7,1038.3,67.375
2019-11-25,-4.6,-6.1,-1.5,0.0,0.0,1.7,1032.8,66.875
2019-11-26,-4.4,-10.2,-1.1,0.0,0.0,2.6,1026.0,74.375
2019-11-27,-0.8,-1.3,-0.5,0.0,0.0,3.9,1018.8,80.75
2019-11-28,-0.8,-1.7,-0.1,0.3,10.0,3.9,1015.6,81.5
2019-11-29,1.8,-0.6,2.8,0.0,0.0,7.5,1009.1,91.875
2019-11-30,1.8,0.9,3.5,7.1,0.0,5.2,1000.9,93.75
2019-12-01,-2.7,-3.6,-1.7,0.0,0.0,6.0,1011.7,71.375
2019-12-02,-3.4,-5.2,-2.2,0.0,0.0,5.0,1015.2,83.5
2019-12-03,-2.2,-2.9,-1.5,0.8,10.0,2.7,1010.9,82.75
2019-12-04,-1.7,-3.2,-0.8,4.1,20.0,5.6,1010.8,84.5
2019-12-05,1.8,-1.3,2.5,0.3,41.0,5.8,1009.5,94.625
2019-12-06,1.6,1.3,2.0,0.8,0.0,6.2,1006.9,83.71428571428571
2019-12-07,1.0,0.1,1.9,0.5,0.0,5.2,1005.7,79.875
2019-12-08,1.6,-0.7,3.0,0.3,0.0,5.5,1002.7,81.75
2019-12-09,3.6,2.2,4.4,0.5,0.0,5.5,1005.3,80.75
2019-12-10,3.4,3.0,4.1,0.5,0.0,3.3,1012.5,91.375
2019-12-11,1.7,-0.4,3.7,0.0,0.0,3.2,1020.4,90.0
2019-12-12,1.9,-0.2,3.2,0.0,0.0,3.9,1024.4,87.25
2019-12-13,0.9,0.0,2.7,0.0,0.0,6.4,1019.4,81.5
2019-12-14,-0.3,-1.6,0.6,0.5,10.0,7.7,1017.0,87.25
2019-12-15,0.1,-1.7,1.8,1.5,10.0,7.0,1011.6,93.875
2019-12-16,2.3,0.7,3.0,3.6,0.0,3.9,1008.8,90.125
2019-12-17,2.3,1.7,3.1,2.0,0.0,4.2,1013.0,90.5
2019-12-18,3.2,-1.2,5.7,1.0,0.0,2.8,1011.5,94.125
2019-12-19,4.2,2.9,6.5,0.0,0.0,10.5,1007.1,67.125
2019-12-20,0.6,-0.2,1.6,0.0,0.0,4.9,1019.8,75.125
2019-12-21,1.6,-1.0,2.9,0.0,0.0,5.1,1013.2,70.5
2019-12-22,2.6,1.8,3.0,0.0,0.0,6.7,1006.8,90.625
2019-12-23,5.0,2.6,6.2,5.1,0.0,6.6,1004.9,95.5
2019-12-24,4.1,1.3,7.0,3.0,0.0,4.9,1010.1,94.875
2019-12-25,0.4,0.2,0.8,0.0,0.0,4.8,1011.9,96.875
2019-12-26,-0.3,-0.8,0.9,0.0,0.0,2.4,1011.8,97.25
2019-12-27,-0.8,-1.1,-0.2,4.1,0.0,2.0,1011.6,95.375
2019-12-28,-1.5,-3.1,-0.1,0.0,0.0,6.3,1021.4,87.375
2019-12-29,-3.6,-4.4,-2.3,0.0,0.0,4.5,1031.6,87.625
2019-12-30,-2.5,-4.2,-0.4,3.0,10.0,5.8,1017.4,88.625
2019-12-31,1.2,-0.6,2.0,1.3,20.0,6.1,994.9,93.375
2020-01-01,-1.0,-3.0,1.9,1.0,10.0,7.0,1006.4,82.75
2020-01-02,0.5,-1.9,1.7,3.0,30.0,5.3,1010.6,93.0
2020-01-03,0.9,-0.4,2.0,0.0,20.0,5.0,1011.1,92.5
2020-01-04,-0.7,-1.3,0.3,2.0,0.0,4.6,1002.2,88.625
2020-01-05,0.4,-1.6,1.3,0.0,20.0,4.3,1009.7,81.625
2020-01-06,-0.9,-2.0,-0.1,0.3,20.0,2.6,1024.9,75.625
2020-01-07,-1.3,-2.2,-0.2,0.0,20.0,3.6,1025.0,78.75
2020-01-08,0.4,-0.8,1.1,0.0,20.0,4.2,1022.1,85.875
2020-01-09,0.7,-0.9,2.2,3.3,61.0,4.9,1012.5,87.875
2020-01-10,0.9,0.4,1.5,0.0,41.0,3.5,1015.5,84.0
2020-01-11,-0.6,-2.9,0.6,0.0,51.0,2.2,1015.9,94.0
2020-01-12,-2.0,-6.0,0.2,0.0,71.0,4.7,1015.3,86.5
2020-01-13,1.6,-0.6,2.5,3.6,61.0,5.7,1008.2,91.0
2020-01-14,0.4,-0.7,1.5,0.0,41.0,4.0,1019.2,80.875
2020-01-15,2.0,-1.3,2.9,0.0,30.0,5.3,1021.6,79.0
2020-01-16,2.9,2.3,3.1,1.3,20.0,7.1,1017.6,87.25
2020-01-17,3.3,2.3,4.5,1.0,10.0,4.1,1024.3,87.25
2020-01-18,0.9,-1.0,2.9,0.0,10.0,3.2,1026.0,84.625
2020-01-19,-0.2,-1.5,0.4,0.0,0.0,4.1,1026.2,89.625
2020-01-20,1.9,0.2,2.9,0.0,0.0,5.8,1025.6,86.625
2020-01-21,2.5,0.8,3.4,5.1,0.0,7.4,1009.0,90.125
2020-01-22,0.3,-1.2,3.8,3.3,0.0,8.0,998.1,79.125
2020-01-23,-4.2,-5.3,-1.1,2.0,61.0,8.6,1006.2,71.5
2020-01-24,-1.5,-6.8,1.4,4.1,51.0,4.6,1005.2,86.875
2020-01-25,1.1,-0.1,2.3,5.1,30.0,6.5,997.6,88.5
2020-01-26,-0.4,-1.6,1.1,0.5,30.0,6.4,1007.8,76.125
2020-01-27,-1.1,-4.3,2.4,2.0,20.0,5.7,1012.4,77.375
2020-01-28,-4.5,-6.2,-2.6,6.1,41.0,6.2,1013.9,85.875
2020-01-29,0.2,-3.5,1.2,0.5,79.0,3.5,1009.2,94.75
2020-01-30,-0.3,-1.3,0.9,5.1,71.0,4.4,1002.2,93.125
2020-01-31,0.1,-0.9,1.8,0.5,109.0,1.3,1000.1,91.0
2020-02-01,-0.1,-1.5,2.2,0.5,109.0,1.5,1004.6,90.0
2020-02-02,0.7,-1.9,2.2,7.6,99.0,5.6,994.2,93.125
2020-02-03,1.6,0.8,3.1,3.0,71.0,6.1,984.9,91.625
2020-02-04,-1.4,-3.0,-0.7,0.8,61.0,7.2,991.1,72.0
2020-02-05,-4.8,-6.1,-3.6,0.5,71.0,6.9,1005.9,72.125
2020-02-06,-5.0,-7.8,-1.7,3.3,71.0,6.2,1002.6,75.625
2020-02-07,-9.3,-10.4,-8.5,0.0,79.0,10.8,1009.7,75.625
2020-02-08,-10.9,-15.0,-6.6,0.0,71.0,3.8,1022.2,83.25
2020-02-09,-3.1,-11.3,-1.0,0.0,61.0,3.4,1021.5,81.75
2020-02-10,-0.3,-2.0,2.8,0.0,61.0,7.5,1006.3,71.875
2020-02-11,0.1,-1.4,1.3,6.1,79.0,7.2,993.1,89.375
2020-02-12,0.1,-1.4,1.7,1.0,71.0,6.8,999.2,86.5
2020-02-13,-2.1,-3.1,-0.8,0.8,79.0,4.5,1006.6,84.0
2020-02-14,0.0,-1.6,2.5,1.8,99.0,2.5,1015.5,88.5
2020-02-15,-1.1,-4.2,2.2,0.0,89.0,1.5,1025.9,83.875
2020-02-16,0.6,-2.9,1.7,0.0,89.0,4.5,1025.2,78.75
2020-02-17,3.9,1.4,5.7,0.5,89.0,8.0,1010.8,72.875
2020-02-18,4.8,3.8,6.0,0.0,71.0,4.9,1009.9,76.875
2020-02-19,3.4,2.9,4.7,0.0,51.0,4.8,1009.4,79.125
2020-02-20,3.2,1.6,7.7,0.0,30.0,3.3,1016.9,73.625
2020-02-21,2.6,-2.7,7.8,0.0,20.0,1.8,1022.0,77.5
2020-02-22,2.8,-1.6,6.7,0.0,20.0,4.0,1021.6,73.125
2020-02-23,1.6,0.5,2.7,7.9,51.0,6.5,999.3,85.0
2020-02-24,2.3,1.2,4.6,0.0,30.0,4.2,994.8,76.875
2020-02-25,-0.3,-1.6,2.6,0.0,30.0,5.0,1000.8,65.625
2020-02-26,-0.2,-5.4,1.9,3.0,30.0,3.2,997.9,81.625
2020-02-27,1.6,-0.3,3.1,2.0,30.0,2.5,996.1,96.875
2020-02-28,1.1,-0.6,3.3,0.5,30.0,4.2,998.1,79.25
2020-02-29,-0.7,-2.3,1.4,0.8,30.0,5.7,1005.1,75.75
2020-03-01,2.3,-3.3,5.4,0.0,30.0,4.8,1010.5,72.625
2020-03-02,3.4,2.1,5.1,7.1,30.0,5.1,1010.6,86.0
2020-03-03,3.5,2.2,4.9,3.6,10.0,4.8,1012.6,86.5
2020-03-04,4.6,3.2,7.2,0.0,10.0,3.2,1017.6,90.625
2020-03-05,4.6,2.4,7.6,0.0,0.0,9.7,1017.2,85.125
2020-03-06,5.1,3.7,6.4,1.0,0.0,8.6,1012.0,81.625
2020-03-07,7.6,5.5,12.0,0.0,0.0,4.9,1013.3,80.375
2020-03-08,5.9,3.6,8.6,2.3,0.0,3.4,1014.4,87.25
2020-03-09,7.1,1.0,12.0,0.0,0.0,2.0,1019.8,76.125
2020-03-10,5.8,4.3,8.2,15.0,0.0,1.9,1012.7,89.875
2020-03-11,6.3,4.2,9.0,0.8,0.0,2.4,1001.8,92.375
2020-03-12,6.3,4.2,9.1,1.8,0.0,6.9,995.9,73.875
2020-03-13,4.3,3.1,6.8,3.8,0.0,9.5,991.8,75.0
2020-03-14,0.8,-3.2,8.2,1.5,0.0,6.0,999.9,71.75
2020-03-15,-4.5,-6.5,-2.0,8.4,79.0,10.0,1013.3,75.625
2020-03-16,0.5,-8.7,6.0,0.0,61.0,4.0,1022.9,57.5
2020-03-17,4.5,0.5,9.3,0.0,41.0,4.2,1021.4,44.625
2020-03-18,6.7,1.8,10.5,0.0,10.0,5.0,1021.8,60.625
2020-03-19,7.8,4.6,11.0,0.0,0.0,7.5,1010.3,51.375
2020-03-20,3.4,1.4,5.8,0.3,0.0,5.4,1013.9,67.0
2020-03-21,-1.1,-2.9,1.4,0.0,0.0,7.1,1020.2,61.375
2020-03-22,-2.7,-5.4,0.4,0.0,0.0,7.0,1032.2,46.375
2020-03-23,-2.1,-5.6,1.6,0.0,0.0,7.4,1037.8,47.125
