time,Среднняя t,Минимальная t,Максимальная t,Суточная сумма осадков,Глубина снега,Скорость ветра,Среднее давление hPa,Относительная влажность в %
2023-07-29,15.8,14.3,17.2,9.3,0.0,4.9,1005.9,90.375
2023-07-30,17.9,12.7,23.3,0.1,0.0,4.0,1007.0,74.75
2023-07-31,19.6,13.1,25.1,0.0,0.0,1.9,1008.8,68.875
2023-08-01,21.1,15.0,26.4,0.0,0.0,1.6,1010.4,69.875
2023-08-02,21.2,16.4,26.2,0.3,0.0,2.3,1010.1,77.875
2023-08-03,23.0,18.0,27.8,0.1,0.0,2.3,1008.8,75.125
2023-08-04,23.8,19.5,28.0,0.1,0.0,2.0,1010.8,70.5
2023-08-05,23.6,17.0,29.2,0.0,0.0,1.4,1017.4,66.0
2023-08-06,25.5,19.0,31.6,0.0,0.0,2.4,1017.7,66.875
2023-08-07,25.4,19.6,30.0,0.0,0.0,5.0,1013.1,58.375
2023-08-08,22.7,19.7,25.9,0.4,0.0,3.3,1009.1,68.25
2023-08-09,20.8,17.9,24.3,2.6,0.0,3.4,1013.1,70.0
2023-08-10,20.1,15.2,24.8,0.0,0.0,3.3,1021.9,67.625
2023-08-11,20.4,15.2,25.3,2.4,0.0,2.0,1021.8,81.5
2023-08-12,21.1,19.1,24.2,2.9,0.0,3.0,1017.0,85.875
2023-08-13,19.1,17.1,21.9,4.9,0.0,3.2,1014.2,87.375
2023-08-14,19.4,17.0,23.0,0.5,0.0,2.4,1016.5,89.5
2023-08-15,20.8,15.8,25.4,0.1,0.0,3.5,1020.8,74.5
2023-08-16,20.7,14.8,25.9,0.0,0.0,3.4,1023.7,69.875
2023-08-17,21.4,14.7,27.6,0.0,0.0,2.4,1023.4,69.0
2023-08-18,21.6,16.2,26.6,1.0,0.0,1.9,1024.0,81.625
2023-08-19,21.9,17.6,27.2,0.0,0.0,2.8,1024.6,75.25
2023-08-20,20.7,17.9,25.6,8.3,0.0,2.1,1018.7,84.875
2023-08-21,17.4,13.3,21.3,0.0,0.0,4.7,1016.9,67.875
2023-08-22,16.0,11.7,19.6,0.5,0.0,1.1,1011.7,75.375
2023-08-23,15.6,12.7,19.5,4.8,0.0,1.7,1009.9,88.5
2023-08-24,14.1,11.4,16.4,0.5,0.0,2.7,1012.7,84.125
2023-08-25,14.2,8.9,19.2,0.0,0.0,1.2,1015.8,71.875
2023-08-26,14.3,9.2,19.0,0.0,0.0,1.1,1015.7,81.625
2023-08-27,16.2,12.0,21.1,0.0,0.0,2.4,1011.4,82.75
2023-08-28,16.0,11.0,20.3,0.0,0.0,1.9,1011.8,72.875
2023-08-29,14.2,10.6,17.4,0.3,0.0,1.5,1014.0,73.75
2023-08-30,16.8,13.0,21.6,0.0,0.0,2.2,1015.3,77.375
2023-08-31,19.1,13.1,25.2,0.0,0.0,2.7,1015.5,70.75
2023-09-01,20.7,14.6,26.6,0.0,0.0,2.1,1015.2,66.375
2023-09-02,17.5,14.4,20.7,5.1,0.0,0.7,1016.5,84.625
2023-09-03,17.0,13.3,21.6,0.0,0.0,1.3,1019.8,80.5
2023-09-04,16.1,11.1,21.8,0.3,0.0,2.3,1022.0,78.75
2023-09-05,16.2,10.3,22.4,0.0,0.0,1.4,1023.1,74.375
2023-09-06,16.3,12.3,20.6,0.1,0.0,4.0,1016.4,64.0
2023-09-07,12.5,8.9,16.6,0.0,0.0,7.1,1022.5,63.125
2023-09-08,11.9,9.9,14.0,0.7,0.0,6.4,1018.2,72.25
2023-09-09,12.0,7.3,15.7,0.0,0.0,5.9,1022.2,77.875
2023-09-10,13.7,10.1,18.1,0.0,0.0,2.9,1022.5,83.625
2023-09-11,13.4,8.4,19.6,0.0,0.0,1.0,1019.2,82.875
2023-09-12,13.4,7.2,19.3,0.0,0.0,0.9,1021.1,76.5
2023-09-13,13.4,7.4,19.5,0.0,0.0,1.2,1022.4,78.75
2023-09-14,13.8,7.5,19.7,0.0,0.0,1.7,1020.5,74.875
2023-09-15,14.1,8.5,19.9,0.3,0.0,0.9,1020.9,72.375
2023-09-16,12.1,7.2,14.5,0.0,0.0,3.8,1027.1,79.875
2023-09-17,11.2,4.6,17.4,0.0,0.0,1.0,1027.7,78.125
2023-09-18,13.0,9.3,16.8,0.0,0.0,2.1,1021.6,84.375
2023-09-19,13.7,7.9,19.5,0.0,0.0,1.7,1019.5,87.125
2023-09-20,18.0,12.3,24.3,0.0,0.0,2.3,1016.0,62.0
2023-09-21,17.7,15.1,20.4,0.0,0.0,1.2,1018.8,75.0
2023-09-22,18.1,13.2,24.5,0.0,0.0,1.3,1023.9,71.125
2023-09-23,17.5,11.7,24.3,0.0,0.0,2.5,1024.7,58.25
2023-09-24,18.7,12.1,24.1,0.0,0.0,2.3,1023.0,46.875
2023-09-25,15.8,9.9,20.9,3.9,0.0,3.5,1027.9,75.875
2023-09-26,11.8,6.9,17.8,0.0,0.0,0.5,1033.1,84.0
2023-09-27,12.5,6.3,19.7,0.0,0.0,0.7,1030.9,79.625
2023-09-28,14.6,7.8,21.9,0.0,0.0,1.1,1027.0,73.25
2023-09-29,16.7,10.4,23.2,0.0,0.0,0.9,1023.0,74.125
2023-09-30,16.3,9.7,22.3,0.0,0.0,1.2,1017.5,73.125
2023-10-01,14.1,10.7,17.0,1.3,0.0,2.7,1012.0,71.875
2023-10-02,10.9,8.7,13.4,0.0,0.0,2.2,1015.1,83.75
2023-10-03,11.9,7.9,15.2,0.0,0.0,2.2,1017.5,72.375
2023-10-04,14.4,12.1,17.7,2.7,0.0,5.1,1008.6,71.375
2023-10-05,11.2,8.7,13.7,0.2,0.0,2.8,1011.8,80.375
2023-10-06,9.1,4.2,11.4,6.4,0.0,5.1,1004.3,86.375
2023-10-07,4.8,0.2,9.2,10.1,0.0,3.9,996.1,88.375
2023-10-08,4.3,1.5,7.4,6.1,0.0,6.9,984.1,84.625
2023-10-09,3.1,1.7,4.3,0.9,0.0,7.2,998.3,89.375
2023-10-10,2.4,1.5,4.3,1.8,0.0,5.4,1011.6,82.125
2023-10-11,3.7,-1.6,7.3,0.0,0.0,3.3,1019.4,72.375
2023-10-12,9.3,5.4,12.0,3.0,0.0,5.6,1002.3,81.25
2023-10-13,9.6,7.3,11.9,0.0,0.0,4.7,1008.2,71.0
2023-10-14,10.2,5.8,14.5,4.6,0.0,3.4,1008.5,81.875
2023-10-15,11.7,8.8,14.6,6.2,0.0,3.0,1002.2,83.625
2023-10-16,7.3,5.4,9.2,3.7,0.0,1.9,1002.7,88.25
2023-10-17,3.8,2.1,5.5,1.8,0.0,6.3,1003.2,84.5
2023-10-18,4.9,3.6,6.2,3.4,0.0,2.8,1007.0,84.75
2023-10-19,5.4,4.8,5.8,3.1,0.0,0.9,1007.5,92.25
2023-10-20,4.5,3.6,5.6,0.6,0.0,2.5,1011.7,94.75
2023-10-21,2.1,-1.2,3.8,0.0,0.0,4.6,1019.5,87.625
2023-10-22,1.7,-1.4,4.2,0.5,0.0,2.5,1020.9,89.25
2023-10-23,4.4,2.6,6.1,9.5,0.0,3.5,1004.8,96.625
2023-10-24,1.3,-0.4,2.7,0.8,0.0,7.3,1011.3,85.0
2023-10-25,-1.0,-2.7,0.3,0.0,0.0,2.4,1019.3,62.875
2023-10-26,-1.2,-2.5,-0.1,0.0,0.0,5.5,1017.1,59.5
2023-10-27,-1.4,-2.6,-0.8,5.9,0.0,5.1,1006.4,89.875
2023-10-28,-0.3,-1.1,0.4,2.9,0.0,4.1,997.3,94.75
2023-10-29,0.3,-0.2,0.8,0.2,0.0,5.3,1005.4,91.0
2023-10-30,2.0,-0.6,7.8,7.3,0.0,2.8,1011.2,93.75
2023-10-31,8.5,7.1,10.5,0.0,0.0,2.7,1012.2,91.75
2023-11-01,12.1,8.8,15.8,0.0,0.0,3.3,1005.9,85.25
2023-11-02,8.0,3.0,13.3,3.1,0.0,6.2,1004.1,87.0
2023-11-03,3.1,1.4,5.8,0.0,0.0,2.2,1015.9,75.875
2023-11-04,3.4,1.0,6.7,1.3,0.0,6.1,1015.2,85.875
2023-11-05,9.6,5.6,12.6,1.6,0.0,8.5,1002.9,85.375
2023-11-06,9.9,8.2,11.0,7.0,0.0,4.6,996.9,91.5
2023-11-07,9.1,8.0,9.9,1.1,0.0,3.9,1002.7,86.75
2023-11-08,7.6,5.1,9.0,0.4,0.0,2.6,1010.2,85.875
2023-11-09,5.7,4.1,7.7,0.1,0.0,2.6,1009.8,88.5
2023-11-10,6.0,5.2,7.0,0.0,0.0,2.5,1016.6,84.375
2023-11-11,5.7,4.6,7.8,0.0,0.0,4.3,1016.7,79.875
2023-11-12,4.4,3.3,7.8,8.7,0.0,6.6,1002.5,89.625
2023-11-13,5.0,3.2,8.0,6.6,0.0,5.0,994.2,87.125
2023-11-14,3.5,2.1,4.8,5.3,0.0,4.2,1000.6,90.5
2023-11-15,2.5,1.4,3.7,0.0,0.0,1.4,1003.5,88.125
2023-11-16,0.7,-0.9,2.6,0.7,0.0,3.8,1010.2,88.375
2023-11-17,-3.3,-5.1,-1.6,0.0,0.0,5.4,1020.7,73.0
2023-11-18,-6.1,-8.6,-4.0,0.0,0.0,1.3,1027.2,81.125
2023-11-19,-6.8,-8.5,-5.4,0.0,0.0,1.6,1024.5,81.0
2023-11-20,-7.0,-8.1,-5.9,0.0,0.0,4.2,1018.1,77.625
2023-11-21,-8.2,-8.9,-7.4,0.0,0.0,8.6,1014.4,74.25
2023-11-22,-8.4,-9.4,-7.7,0.1,0.0,7.1,1017.9,77.25
2023-11-23,-7.5,-8.4,-6.6,1.7,0.0,4.5,1004.7,76.0
2023-11-24,-6.3,-7.4,-5.4,3.0,0.0,3.9,978.9,87.75
2023-11-25,-6.0,-7.3,-4.2,3.2,0.0,2.4,992.6,84.75
2023-11-26,-4.2,-5.3,-2.8,1.1,0.0,3.6,1003.5,84.75
2023-11-27,-1.2,-5.4,2.3,18.7,0.0,7.3,988.4,90.75
2023-11-28,-3.4,-5.7,-0.8,0.0,0.0,5.5,1000.2,77.125
2023-11-29,-4.7,-7.4,-2.1,1.0,0.0,5.4,1013.1,78.0
2023-11-30,-2.3,-4.2,-0.2,4.4,0.0,5.6,1005.0,86.125
2023-12-01,-4.1,-5.2,-3.1,2.4,0.0,3.7,1007.0,81.75
2023-12-02,-4.5,-6.1,-3.2,0.0,0.0,1.3,1008.1,85.375
2023-12-03,-5.3,-6.7,-3.6,8.8,0.0,4.2,1010.2,87.75
2023-12-04,-7.2,-8.7,-6.4,0.7,0.0,4.6,1011.3,85.625
2023-12-05,-10.1,-12.8,-8.1,0.0,0.0,1.5,1021.7,87.5
2023-12-06,-9.9,-12.3,-8.7,0.0,0.0,1.3,1031.6,85.25
2023-12-07,-10.6,-12.4,-9.3,0.0,0.0,2.7,1039.1,82.375
2023-12-08,-13.1,-14.4,-11.9,0.0,0.0,4.6,1039.9,80.125
2023-12-09,-14.3,-15.3,-13.2,1.4,0.0,5.5,1035.4,80.125
2023-12-10,-11.8,-13.9,-9.3,0.6,0.0,5.5,1029.7,82.625
2023-12-11,-7.7,-9.1,-6.7,1.2,0.0,6.7,1025.1,83.875
2023-12-12,-6.7,-8.2,-6.0,3.2,0.0,7.5,1019.9,83.5
2023-12-13,-10.3,-11.6,-8.7,1.6,0.0,7.6,1022.2,79.625
2023-12-14,-10.6,-11.6,-9.6,5.4,0.0,6.3,1023.4,81.25
2023-12-15,-8.2,-9.7,-6.9,11.8,0.0,4.1,1013.2,87.125
2023-12-16,-7.4,-11.5,-3.4,0.0,0.0,3.5,1020.3,85.625
2023-12-17,-1.2,-4.0,1.5,2.4,0.0,4.8,1011.1,86.875
2023-12-18,0.8,-1.5,2.8,0.0,0.0,4.1,1009.1,85.75
2023-12-19,2.9,1.7,4.1,1.5,0.0,4.6,1004.8,92.125
2023-12-20,3.4,2.4,4.0,0.6,0.0,3.8,999.1,89.0
2023-12-21,1.5,0.2,2.3,6.6,0.0,2.2,995.8,90.625
2023-12-22,0.7,-0.2,1.5,0.0,0.0,6.7,991.3,84.125
2023-12-23,1.6,0.6,2.5,2.7,0.0,4.3,985.3,88.375
2023-12-24,-0.4,-1.4,0.4,3.0,0.0,1.9,987.2,87.625
2023-12-25,-1.1,-1.7,-0.4,0.5,0.0,3.4,992.1,79.125
2023-12-26,-0.7,-2.0,0.6,1.5,0.0,3.6,989.8,87.125
2023-12-27,-1.8,-3.0,-0.6,0.1,0.0,1.8,999.2,81.25
2023-12-28,-2.5,-3.9,-1.6,0.0,0.0,3.9,1011.2,79.125
2023-12-29,-1.4,-4.2,1.9,1.4,0.0,2.6,1004.5,86.875
2023-12-30,2.3,1.5,2.9,8.6,0.0,2.8,999.7,93.875
2023-12-31,-0.8,-8.9,2.2,1.0,0.0,4.9,1000.0,88.75
2024-01-01,-12.8,-15.7,-10.5,0.0,0.0,6.0,1015.5,73.75
2024-01-02,-19.1,-22.2,-15.8,0.0,0.0,4.9,1017.6,76.5
2024-01-03,-24.2,-26.3,-21.6,0.0,0.0,5.0,1016.8,75.625
2024-01-04,-25.1,-27.1,-22.3,0.0,0.0,3.5,1012.7,74.375
2024-01-05,-22.4,-25.6,-18.9,0.0,0.0,2.0,1013.7,75.375
2024-01-06,-17.2,-19.6,-14.8,2.3,0.0,2.3,1014.8,79.5
2024-01-07,-21.5,-24.2,-17.4,0.0,0.0,4.1,1026.1,76.375
2024-01-08,-19.1,-24.0,-14.1,0.7,0.0,2.1,1028.2,79.0
2024-01-09,-8.8,-12.7,-5.2,3.4,0.0,4.5,1017.3,83.375
2024-01-10,-7.7,-11.2,-3.0,2.0,0.0,4.1,1012.7,83.125
2024-01-11,-5.7,-10.7,-0.2,6.5,0.0,8.5,996.5,87.25
2024-01-12,-13.4,-17.9,-10.5,0.2,0.0,8.4,1008.1,71.625
2024-01-13,-20.0,-23.7,-15.8,0.0,0.0,1.9,1016.7,73.25
2024-01-14,-16.1,-22.3,-10.7,0.2,0.0,4.3,1007.7,78.875
2024-01-15,-5.1,-10.4,-2.1,1.5,0.0,6.0,994.5,87.5
2024-01-16,-1.9,-3.2,-1.0,0.3,0.0,4.4,991.8,82.0
2024-01-17,-8.9,-12.9,-2.8,0.4,0.0,4.9,1003.3,75.125
2024-01-18,-11.4,-15.7,-6.3,8.8,0.0,6.2,1010.5,81.0
2024-01-19,-6.1,-8.6,-4.0,2.3,0.0,1.9,1001.7,88.875
2024-01-20,-6.7,-9.7,-4.5,0.0,0.0,2.8,1014.5,86.25
2024-01-21,-11.4,-15.6,-7.3,0.0,0.0,2.4,1028.4,83.125
2024-01-22,-8.5,-13.4,-5.5,0.0,0.0,3.7,1032.4,77.875
2024-01-23,-4.2,-5.7,-2.7,2.5,0.0,6.7,1020.1,78.25
2024-01-24,-0.8,-2.8,1.2,1.0,0.0,3.8,1012.8,87.125
2024-01-25,-0.2,-2.0,1.2,1.5,0.0,6.2,1003.7,88.375
2024-01-26,-3.3,-4.1,-2.5,2.5,0.0,2.6,1010.8,88.5
2024-01-27,-4.8,-5.8,-3.9,0.0,0.0,2.7,1019.8,86.625
2024-01-28,-4.5,-6.0,-3.0,0.0,0.0,1.7,1030.8,84.25
2024-01-29,-3.2,-5.0,-1.6,0.0,0.0,3.5,1033.9,85.5
2024-01-30,0.3,-1.7,1.9,0.0,0.0,3.6,1028.5,86.5
2024-01-31,-0.3,-2.0,0.9,0.0,0.0,1.9,1024.0,88.875
2024-02-01,1.0,-0.3,1.9,0.8,0.0,3.6,1007.1,90.375
2024-02-02,-0.7,-2.9,0.9,1.1,0.0,5.4,999.2,81.25
2024-02-03,-3.3,-6.5,-1.0,0.1,0.0,4.3,997.1,78.25
2024-02-04,0.2,-1.5,1.5,5.4,0.0,4.7,985.2,89.625
2024-02-05,-1.6,-3.3,-0.2,0.0,0.0,2.9,985.8,83.0
2024-02-06,-3.1,-5.0,-1.3,0.5,0.0,3.1,992.8,85.75
2024-02-07,-6.4,-10.2,-5.0,6.9,0.0,3.5,990.1,92.0
2024-02-08,-12.3,-15.0,-8.8,0.6,0.0,6.0,996.4,78.75
2024-02-09,-12.3,-15.5,-8.1,0.0,0.0,3.6,1006.0,71.125
2024-02-10,-13.2,-16.5,-9.8,0.0,0.0,2.0,1017.6,76.875
2024-02-11,-10.3,-14.7,-5.9,0.0,0.0,4.6,1020.8,76.625
2024-02-12,-4.0,-6.2,-2.1,4.1,0.0,3.3,1013.4,89.375
2024-02-13,-5.4,-9.2,-2.5,0.0,0.0,4.2,1019.3,86.75
2024-02-14,-10.8,-13.9,-8.4,0.0,0.0,5.4,1030.0,78.875
2024-02-15,-11.2,-12.4,-9.9,7.5,0.0,6.1,1033.4,81.75
2024-02-16,-8.5,-9.8,-7.2,2.2,0.0,3.8,1034.5,84.875
2024-02-17,-4.5,-8.4,-0.9,0.0,0.0,5.9,1026.5,80.875
2024-02-18,-1.3,-3.6,0.4,6.1,0.0,5.7,1017.3,83.0
2024-02-19,-5.4,-8.8,-3.7,0.0,0.0,3.6,1027.8,77.0
2024-02-20,-8.8,-13.9,-5.0,0.0,0.0,2.5,1029.0,81.5
2024-02-21,-5.4,-8.5,-3.1,0.0,0.0,5.9,1024.6,77.375
2024-02-22,-3.1,-4.6,-1.5,0.0,0.0,6.5,1020.5,83.75
2024-02-23,-0.5,-3.0,1.6,1.5,0.0,7.4,1021.3,88.125
2024-02-24,1.2,-0.1,2.0,0.7,0.0,8.5,1026.5,84.25
2024-02-25,0.5,-0.6,2.2,1.0,0.0,7.9,1028.2,82.5
2024-02-26,-1.0,-2.3,0.4,0.0,0.0,7.7,1027.4,62.375
2024-02-27,-0.9,-4.0,3.0,0.0,0.0,4.8,1028.6,66.5
2024-02-28,-0.1,-4.3,4.4,0.0,0.0,4.0,1026.9,66.0
2024-02-29,1.8,-1.3,4.6,0.0,0.0,2.9,1024.5,67.5
2024-03-01,2.5,1.3,4.3,0.0,0.0,0.7,1027.7,78.125
2024-03-02,1.6,-1.1,4.5,0.0,0.0,2.3,1030.7,80.625
2024-03-03,0.6,-4.0,5.6,0.0,0.0,2.9,1032.4,66.75
2024-03-04,-0.8,-5.3,3.9,0.0,0.0,1.9,1027.7,67.875
2024-03-05,-2.1,-4.3,0.5,0.0,0.0,4.7,1025.1,68.625
2024-03-06,-4.5,-9.3,-0.9,0.0,0.0,3.4,1028.9,57.25
2024-03-07,-3.6,-10.4,2.9,0.0,0.0,2.1,1024.0,56.25
2024-03-08,-2.5,-5.6,0.0,0.0,0.0,5.3,1016.3,78.875
2024-03-09,-3.7,-6.1,-1.6,0.0,0.0,6.7,1018.3,59.125
2024-03-10,-6.0,-8.1,-3.3,0.0,0.0,3.6,1021.5,59.0
2024-03-11,-2.9,-9.6,2.9,0.0,0.0,3.9,1025.1,66.5
2024-03-12,0.6,-2.3,4.1,0.0,0.0,4.0,1025.7,59.375
2024-03-13,-0.6,-6.1,4.7,0.0,0.0,2.3,1026.8,62.375
2024-03-14,0.7,-4.6,5.8,0.0,0.0,3.0,1023.8,57.25
2024-03-15,2.5,-2.1,6.5,0.0,0.0,3.0,1021.3,69.5
2024-03-16,4.1,0.7,7.7,0.0,0.0,3.1,1021.1,73.375
2024-03-17,3.0,-2.4,6.5,0.0,0.0,3.2,1017.6,73.0
2024-03-18,3.2,2.1,5.3,0.0,0.0,2.6,1018.6,76.625
2024-03-19,2.1,0.8,4.2,0.0,0.0,2.7,1024.2,82.25
2024-03-20,2.2,-2.4,7.4,0.0,0.0,2.1,1026.0,69.875
2024-03-21,2.8,-3.7,8.9,0.0,0.0,1.5,1025.0,53.625
2024-03-22,3.1,-3.6,8.8,0.0,0.0,2.5,1017.4,56.5
2024-03-23,3.9,2.7,4.7,3.1,0.0,3.6,1003.2,85.0
2024-03-24,4.1,2.8,5.8,3.9,0.0,3.7,1000.1,94.625
2024-03-25,4.0,0.6,6.1,0.0,0.0,3.1,1004.5,75.875
2024-03-26,3.0,-1.9,7.8,0.0,0.0,2.3,1011.9,66.0
2024-03-27,4.2,-1.7,8.6,0.0,0.0,3.0,1015.6,59.0
2024-03-28,5.0,-2.3,10.7,0.0,0.0,3.5,1015.8,57.25
2024-03-29,6.2,4.4,9.3,0.1,0.0,4.9,1006.4,65.375
2024-03-30,8.3,5.2,11.9,2.4,0.0,3.7,1010.1,70.875
2024-03-31,10.4,4.1,16.0,0.0,0.0,2.9,1015.3,63.75
2024-04-01,15.2,8.7,21.5,0.0,0.0,5.1,1009.6,57.375
2024-04-02,17.1,9.3,22.6,0.0,0.0,3.8,1002.8,58.0
2024-04-03,13.1,6.6,17.5,0.0,0.0,7.4,993.4,58.25
2024-04-04,4.2,0.3,6.3,0.4,0.0,5.9,1006.7,72.125
2024-04-05,0.4,-2.9,4.1,0.0,0.0,5.3,1020.9,59.0
2024-04-06,4.0,0.9,7.9,0.8,0.0,4.1,1017.9,65.0
2024-04-07,9.1,2.4,14.5,0.3,0.0,1.7,1017.9,77.125
2024-04-08,12.9,8.9,17.3,2.8,0.0,3.6,1016.9,72.75
2024-04-09,14.5,10.7,18.2,3.5,0.0,2.0,1016.5,80.75
2024-04-10,15.5,9.7,21.7,0.2,0.0,2.6,1018.2,84.125
2024-04-11,15.0,10.5,17.5,0.3,0.0,3.8,1018.6,59.75
2024-04-12,11.0,8.1,14.2,2.4,0.0,5.3,1014.9,59.0
2024-04-13,9.7,4.6,13.0,0.0,0.0,3.9,1013.9,60.625
2024-04-14,10.4,5.1,13.7,3.9,0.0,2.5,1007.5,74.0
2024-04-15,8.0,5.2,10.2,4.4,0.0,5.9,997.0,75.0
2024-04-16,8.5,5.5,12.9,0.6,0.0,4.4,999.5,67.5
2024-04-17,9.6,6.6,11.4,4.6,0.0,2.2,999.3,63.875
2024-04-18,7.2,3.8,11.1,6.5,0.0,3.6,1005.7,81.375
2024-04-19,8.7,5.4,14.6,4.5,0.0,7.5,996.5,81.375
2024-04-20,7.2,3.0,11.9,0.3,0.0,4.4,1015.5,58.5
2024-04-21,10.8,3.8,17.4,0.8,0.0,4.7,1019.0,57.25
2024-04-22,13.5,9.3,17.1,4.7,0.0,6.1,1011.9,64.75
2024-04-23,9.1,6.1,12.7,0.0,0.0,3.5,1019.6,58.625
2024-04-24,8.8,2.6,13.2,0.0,0.0,3.3,1020.4,54.75
2024-04-25,14.6,10.1,20.6,5.3,0.0,5.3,1009.8,57.125
2024-04-26,16.0,11.0,21.5,8.7,0.0,3.4,1009.6,69.5
2024-04-27,13.1,9.5,16.7,19.8,0.0,4.1,1015.8,87.75
2024-04-28,11.2,5.5,15.4,0.0,0.0,2.6,1027.3,66.125
2024-04-29,13.0,5.7,19.0,0.0,0.0,3.1,1031.1,55.75
2024-04-30,16.0,7.3,22.4,0.0,0.0,3.7,1029.9,49.875
2024-05-01,15.5,11.1,19.1,0.0,0.0,5.2,1022.6,47.125
2024-05-02,9.2,7.0,11.5,0.0,0.0,6.7,1019.4,55.75
2024-05-03,6.0,3.1,9.2,0.0,0.0,6.6,1018.7,41.75
2024-05-04,7.9,0.8,13.4,0.1,0.0,3.4,1014.3,45.875
2024-05-05,9.5,6.0,12.0,8.1,0.0,7.5,1004.7,71.75
2024-05-06,6.4,2.8,8.8,0.0,0.0,3.0,1010.2,69.125
2024-05-07,2.4,0.1,5.3,5.5,0.0,6.8,1007.9,81.25
2024-05-08,2.9,-0.7,5.3,4.1,0.0,7.3,1014.3,64.125
2024-05-09,1.6,-1.1,5.9,0.8,0.0,7.3,1018.7,67.625
2024-05-10,7.1,2.1,12.0,0.9,0.0,4.2,1011.5,53.375
2024-05-11,7.4,5.2,10.6,1.8,0.0,7.4,1008.1,66.0
2024-05-12,4.2,2.6,6.0,0.0,0.0,5.9,1018.0,64.375
2024-05-13,5.4,1.7,8.2,0.0,0.0,2.6,1021.7,53.0
2024-05-14,7.3,0.8,12.7,0.0,0.0,1.9,1022.8,64.0
2024-05-15,10.8,4.3,15.9,0.0,0.0,1.4,1025.5,62.875
2024-05-16,13.8,5.0,20.1,0.6,0.0,2.2,1022.6,58.375
2024-05-17,16.2,11.8,20.8,4.1,0.0,5.0,1016.5,62.625
2024-05-18,14.9,10.0,20.0,0.0,0.0,3.6,1020.0,46.125
2024-05-19,14.9,9.4,19.6,0.0,0.0,3.0,1019.4,46.25
2024-05-20,17.9,10.8,24.5,0.0,0.0,2.1,1016.1,46.125
2024-05-21,18.5,13.7,23.7,7.4,0.0,2.0,1017.8,56.625
2024-05-22,17.6,12.1,22.6,0.0,0.0,4.1,1021.3,43.75
2024-05-23,15.3,10.4,20.0,0.0,0.0,3.5,1028.1,36.0
2024-05-24,15.9,9.2,21.5,0.0,0.0,1.7,1031.8,40.25
2024-05-25,17.6,10.0,23.9,0.0,0.0,2.0,1028.3,37.375
2024-05-26,18.1,11.0,24.3,2.2,0.0,3.3,1024.4,59.0
2024-05-27,18.0,11.4,22.8,0.0,0.0,2.7,1027.4,47.5
2024-05-28,19.6,11.3,25.4,0.0,0.0,1.7,1023.6,47.125
2024-05-29,21.6,13.6,28.0,0.0,0.0,1.5,1017.3,49.75
2024-05-30,22.6,15.9,27.9,0.0,0.0,1.9,1014.1,51.125
2024-05-31,22.6,15.8,29.8,0.0,0.0,2.7,1015.0,52.875
